address,num_txns,first_txn_date,last_txn_date,first_chain,address_chain,first_completion_date,NFT_1,NFT_2,NFT_3,NFT_4,NFT_5,NFT_6,NFT_7,NFT_8,NFT_9,NFT_10,NFT_11,NFT_12,NFT_13,total_nfts
0x5e4f91743ac423514291240c7896787bfdba4246,0,,,,,,,,,,,,,,,,,,,
0xf8329311471541c513c38b4a0e6bafe917e745ce,0,,,,,,,,,,,,,,,,,,,
0x747e7fa74f34102297393a3542d22c063f636efd,0,,,,,,,,,,,,,,,,,,,
0x51363074d8fb3422aa8f45aa5a9639cbeb217289,0,,,,,,,,,,,,,,,,,,,
0x84317bdbcb4db17d9070d0143cad9872d2e224a2,0,,,,,,,,,,,,,,,,,,,
0x870038393bf873b247f280a837546ceda8f0244d,0,,,,,,,,,,,,,,,,,,,
0x0cc7d96e6942a910af3a9696fcdb65e780cf5b19,0,,,,,,,,,,,,,,,,,,,
0x33b0c91ae37a96d8fc03a88475d733ca5ae51ca2,0,,,,,,,,,,,,,,,,,,,
0x4c9e3b9561a335b6f41f2ec56a8ef03c49406a41,0,,,,,,,,,,,,,,,,,,,
0x7b8162f60af412fac75ffd30e8df7dac11e79bf0,0,,,,,,,,,,,,,,,,,,,
0xd2dd355c27663696173dc81247cb378c7ff48f83,0,,,,,,,,,,,,,,,,,,,
0xf8038fd6238b55e3467e0274fdb8be1e622a2624,0,,,,,,,,,,,,,,,,,,,
0xd0ebb0480e1c4eb1fae1b9fbd74c79e4d04220bd,0,,,,,,,,,,,,,,,,,,,
0x10f25086a071cedc88cdceaeb43692d4470338fd,0,,,,,,,,,,,,,,,,,,,
0xc71ad4c8ffe43ec1df5fcb6ecbfecce562213962,0,,,,,,,,,,,,,,,,,,,
0x7f9671bf6668f9292bcd514e46755f7410686d9c,0,,,,,,,,,,,,,,,,,,,
0x16a2fa8189101548d9a355c105c4273207374a8d,0,,,,,,,,,,,,,,,,,,,
0xff71ea35c52e842735da6b96d9837cdfeabd8a38,0,,,,,,,,,,,,,,,,,,,
0xaaff9d5a3d72d332caf3a1cb6f32ac8f6a5d5ce9,0,,,,,,,,,,,,,,,,,,,
0xb28bf04b37e03fab7aeec3d7df7959c670e2b990,0,,,,,,,,,,,,,,,,,,,
0x068a0d9a51b103d5f54bca901e9f9e369cfc7b5a,0,,,,,,,,,,,,,,,,,,,
0xb9c4b3ff78912051f0c92155e15c82391619f39f,0,,,,,,,,,,,,,,,,,,,
0x24bd0f6db640b096f26a46d730820f2ebe137beb,0,,,,,,,,,,,,,,,,,,,
0x14ac3b22406b6308f39429869aefe1e277073aad,0,,,,,,,,,,,,,,,,,,,
0xdc86a6f33b1ed5a191fcba223d9e61963e455031,0,,,,,,,,,,,,,,,,,,,
0xa412b2b308911be1f505ef8ba512b62ca95e46ce,0,,,,,,,,,,,,,,,,,,,
0x5ac9d09852ed4a8980022090684e480b39e6a4cb,0,,,,,,,,,,,,,,,,,,,
0x9fc17532e2756688b7a0709127e0c6fd939a3b73,0,,,,,,,,,,,,,,,,,,,
0x65eeb689230e299eb884d85e3b7e16ae9fb299f8,0,,,,,,,,,,,,,,,,,,,
0x3ebab6802456dd995429955b75440af2e13d98b7,0,,,,,,,,,,,,,,,,,,,
0xd95cddab39b5795f6e5e8543faf0f1b366598af6,0,,,,,,,,,,,,,,,,,,,
0x926bd907b8f912255dc051e8a78f71a484e8414f,0,,,,,,,,,,,,,,,,,,,
0xff28d3c45fd508f1121c4ff1bd9b587a2be1e3b0,0,,,,,,,,,,,,,,,,,,,
0x02fa7bb459118d41342a84119f75d91f0d606ce3,0,,,,,,,,,,,,,,,,,,,
0xb0e1cb203bb5cde791925defdc38c8ac7275d3e9,0,,,,,,,,,,,,,,,,,,,
0x80636853dd0a036e07efb7116e2585a00c6f14dc,0,,,,,,,,,,,,,,,,,,,
0xce461fd617fc83e2bdda7b5fadc211e58aad32a9,0,,,,,,,,,,,,,,,,,,,
0xbc8eec504607aa41810d7201fc1102af0cc1c045,0,,,,,,,,,,,,,,,,,,,
0x19ddf5df4ea0d69b491f85b32cc7716e05bb1c23,0,,,,,,,,,,,,,,,,,,,
0x879ea7b0304ac55cb7a7af6811527e3264f23229,0,,,,,,,,,,,,,,,,,,,
0x8a404d52743cb9a8abc6ececfefd13115439483b,0,,,,,,,,,,,,,,,,,,,
0x7f744a6d1e2293de4c677d394ca14329fca8e995,0,,,,,,,,,,,,,,,,,,,
0x834f2c6d09f60b27f5c5f86369e538bfee6985b2,0,,,,,,,,,,,,,,,,,,,
0xa97ceccbc89d09d8b7f02b23fe495baedf536b3b,0,,,,,,,,,,,,,,,,,,,
0x2819cae55deea3c46d941982c0157801b6770bb1,0,,,,,,,,,,,,,,,,,,,
0xed9c3f4d5c49d873ba6c9d8565aa6294930d261c,0,,,,,,,,,,,,,,,,,,,
0xadcd45ce3428b69b92967ddd59ea359a81e59466,0,,,,,,,,,,,,,,,,,,,
0xfdb69ee8eca7c87b0b101645b8a35caba8720122,0,,,,,,,,,,,,,,,,,,,
0x64fb3094465841aa1fac68d472170fca6be164c1,0,,,,,,,,,,,,,,,,,,,
0x6af159edf5cb27aa06c468b8712f79bab107231a,0,,,,,,,,,,,,,,,,,,,
0x3706cd04e19d8bc341b4f03e2b9cca73f567a89f,0,,,,,,,,,,,,,,,,,,,
0x0963fdabcb9170d7fc8a6439814326d36faa4380,0,,,,,,,,,,,,,,,,,,,
0x3382e69075325cab630be8def3446768e1599f10,0,,,,,,,,,,,,,,,,,,,
0x6766ba7384b00a30f89a8ac9b2f443bbe6d5a3bc,0,,,,,,,,,,,,,,,,,,,
0x0449378942c77e14dfab5668b65008f45406a2c8,0,,,,,,,,,,,,,,,,,,,
0xf0880f1f6f95beb511f4d22ceba83cc2383a85f9,0,,,,,,,,,,,,,,,,,,,
0x86db26a1e8a51f4f550cdbe0c8081d1ea0014106,0,,,,,,,,,,,,,,,,,,,
0xbf6565d0e96a9f7e26aba3a11ac05b031c1b21ea,0,,,,,,,,,,,,,,,,,,,
0x758597a98cd891b80fe14a6c24007bfbae18caed,0,,,,,,,,,,,,,,,,,,,
0xa59f5ff4e3ddfc599f5ebedc824ba52143925d1b,0,,,,,,,,,,,,,,,,,,,
0xad008749193206698e4e9b0adf51235a0f374cd7,0,,,,,,,,,,,,,,,,,,,
0x7a252845ee11c591f4e9d0779f4bafd08d92ae22,0,,,,,,,,,,,,,,,,,,,
0x6718cd0c74be7e815b47998393caabd4713918ac,0,,,,,,,,,,,,,,,,,,,
0xf1f16d05d4de5799b77518968e9c8273b1b8604f,0,,,,,,,,,,,,,,,,,,,
0x0bead4252e0be82f55bad1042d4152bc0be693ef,0,,,,,,,,,,,,,,,,,,,
0x4b5341128881a4bed5baf6e9bc8cb84b4b6e95b1,0,,,,,,,,,,,,,,,,,,,
0x0ad4e9120dfaee259e3a7112a93ea1ac66531f0f,0,,,,,,,,,,,,,,,,,,,
0xbadcb6a00b9c6b02e64b61180f7e95dae63293f6,0,,,,,,,,,,,,,,,,,,,
0x3d0a2bc278ec587a8b1bb06b48ab1fddc2fd2f29,0,,,,,,,,,,,,,,,,,,,
0x5b7efc7c5b0e5f73fdcd51a3655d397d79309301,0,,,,,,,,,,,,,,,,,,,
0xc2a0a4af33a994b131141b1b5af60a084b345617,0,,,,,,,,,,,,,,,,,,,
0x83c583ef2b4aa4401f5a1298231ab832ef271b42,0,,,,,,,,,,,,,,,,,,,
0x643ed84d99f8a0ad98546a4a9180c9cf9597391c,0,,,,,,,,,,,,,,,,,,,
0x50188a209615789c470e89aabbec9e250d6d4ec2,0,,,,,,,,,,,,,,,,,,,
0xa30e36648a4fdd362fb8d69da1449370dd7c7fc5,0,,,,,,,,,,,,,,,,,,,
0x81233c8485ca4acb518480a24a86e7beb50aabda,0,,,,,,,,,,,,,,,,,,,
0x8c64c607f886dca4d23fee81e34108b7ac59126c,0,,,,,,,,,,,,,,,,,,,
0x0f2a78a06dfd18bc7ba72ce1e3b1f682a8f58547,0,,,,,,,,,,,,,,,,,,,
0xe8ce15d52dff40083e6878f65624803123074f41,0,,,,,,,,,,,,,,,,,,,
0x1d5eb037fd79f5ab4f5d659ea0d0a5c3cac56537,0,,,,,,,,,,,,,,,,,,,
0xc91b12278ee1efb9260f130f886242df9e73d92d,0,,,,,,,,,,,,,,,,,,,
0xf526ac240e4a5b9009ff99e1a2e574ef94c4b7ee,0,,,,,,,,,,,,,,,,,,,
0x90cc24d2c69b1e750c820ba6ceb85a51d378575e,0,,,,,,,,,,,,,,,,,,,
0x314d1a6f78b26da596022ce7daba3d2930171b32,0,,,,,,,,,,,,,,,,,,,
0x0a6783d904624f5d2424f820021c7824640b0dec,0,,,,,,,,,,,,,,,,,,,
0x6223ee3939e0de463479fc8d1f75808b2fad9dcf,0,,,,,,,,,,,,,,,,,,,
0x3fc0471226e549c444791f4abf4e025c9b98fe66,0,,,,,,,,,,,,,,,,,,,
0x9977b7617efcd711afecc085030210bea04367c9,0,,,,,,,,,,,,,,,,,,,
0x448aa9e0637539a5c152061bfe1b7020d2b47d8d,0,,,,,,,,,,,,,,,,,,,
0xc1039ffa37f9ff5da4d41851e4651b1962de6143,0,,,,,,,,,,,,,,,,,,,
0xf31b54cc163c09d30bbfe8ee2943aa9eeaeebc41,0,,,,,,,,,,,,,,,,,,,
0xa4659f1f63216a69f7755cc4e1a1b00dad914897,0,,,,,,,,,,,,,,,,,,,
0x419345d8289a40460f00d6b74e828a85a4a07ace,0,,,,,,,,,,,,,,,,,,,
0x2be550c8a4442388e8b800eda4757b002e5a8c48,0,,,,,,,,,,,,,,,,,,,
0x2733cfa4cbeda4865d4bcf4e9e6a3e16178625b3,0,,,,,,,,,,,,,,,,,,,
0x335204e44c88fe598ace350f8dc7333b0b7b4376,0,,,,,,,,,,,,,,,,,,,
0xb16f85d127638f9a76f10c8e4b1db176dde721bf,0,,,,,,,,,,,,,,,,,,,
0x6503d546156f6285f6889956c692c35795881c85,0,,,,,,,,,,,,,,,,,,,
0xb2028bb0bdd270e4826f21742607047a43c0ab02,0,,,,,,,,,,,,,,,,,,,
0xbf440cb28f1fff8c54a03e54a80847385b39b346,0,,,,,,,,,,,,,,,,,,,
0x8da1d99364da5a9f887858f2315dd7aac1669dc7,0,,,,,,,,,,,,,,,,,,,
0xa56b415e44fdb80950a90dea1f9fb7bd4e3d41d0,0,,,,,,,,,,,,,,,,,,,
0xadaef808f52a8656503600cdd218d5cb9609a275,0,,,,,,,,,,,,,,,,,,,
0xfc49133d5c392e5a92b09c907438ccc6d0558d4d,0,,,,,,,,,,,,,,,,,,,
0x2ecb61752a5ac7766a497324ee8f696be4b34747,0,,,,,,,,,,,,,,,,,,,
0xcb6f36c5c544251a5b744f932ca38ed408fa4fb5,0,,,,,,,,,,,,,,,,,,,
0x4275f81c9a1108232fa55a1500eb5598da874c47,0,,,,,,,,,,,,,,,,,,,
0x2bdba06b4d0f95f63c484ec40a549c1945fb3968,0,,,,,,,,,,,,,,,,,,,
0xaa355fd1f92b3a00d7d4686ce096c2d326d37892,0,,,,,,,,,,,,,,,,,,,
0xc19ee073cab2ee9abfbd8c7862a46454896d5f29,0,,,,,,,,,,,,,,,,,,,
0xb1da609179e5e573c37ad19afb508c59afa76e39,0,,,,,,,,,,,,,,,,,,,
0x53c3f167cf83890ca1f6a705f20af31be71b8115,0,,,,,,,,,,,,,,,,,,,
0xda0be973541afc53f5117870671947382921f2a2,0,,,,,,,,,,,,,,,,,,,
0x5d15c3251dcce244a8c89c4d11e12899cf9c84dd,0,,,,,,,,,,,,,,,,,,,
0x162e60b2b7189a270dd8f7326c3ca2af648b24d6,0,,,,,,,,,,,,,,,,,,,
0xbda4f7aba7809f584ccd4a237ce14224d51b9ebc,0,,,,,,,,,,,,,,,,,,,
0x68f5410132f96676c6473a601f75d7d3165536d3,0,,,,,,,,,,,,,,,,,,,
0xcd0ca786c04aad1fc35d8fdc62e80248c75e83e7,0,,,,,,,,,,,,,,,,,,,
0x1eb4699da8dd5d06adad01dd1a6f19d29c18fff4,0,,,,,,,,,,,,,,,,,,,
0x8b68c5405f6e735ebe8df5faac20e1b46f13aba4,0,,,,,,,,,,,,,,,,,,,
0xcb08e7da1f13126f560dcda56dd96d45c82da5f6,0,,,,,,,,,,,,,,,,,,,
0xf8e8f36ad641ab475015cfd8f49a957175d9b106,0,,,,,,,,,,,,,,,,,,,
0x68b2d510c84797820cbcdc8ea2ca88bb1033f8ed,0,,,,,,,,,,,,,,,,,,,
0x3fb5f8170b7af422d4d9de87d94fd4e4e2af179c,0,,,,,,,,,,,,,,,,,,,
0xd25f2718ce9fcb39620fd398a41f0c7afa0742f0,0,,,,,,,,,,,,,,,,,,,
0x37bb0d2046b23a1fc3dc64140edfe89ef95b68c1,0,,,,,,,,,,,,,,,,,,,
0x4e0ee19f26e28a39ca352fb10186cfc09a9774af,0,,,,,,,,,,,,,,,,,,,
0x166383f00cd04b9de88d7e4d64ffd52945a8adde,0,,,,,,,,,,,,,,,,,,,
0xdbb65add2211e68984dd1ca4276a2da63d6fbd0a,0,,,,,,,,,,,,,,,,,,,
0x0ad8cd98411d3fe212c9fc164a99effc1ec9e711,0,,,,,,,,,,,,,,,,,,,
0x5b03480ecfebb78cea0abab7b5942a67c48f904a,0,,,,,,,,,,,,,,,,,,,
0x204bb7e7760826fb1175a5dbb9a1d417c577111e,0,,,,,,,,,,,,,,,,,,,
0x50164db69e22da7fcf4c32b26b49a1ab315b4744,0,,,,,,,,,,,,,,,,,,,
0xe981bb9d54382374144055986fc8b5f7dd03b5da,0,,,,,,,,,,,,,,,,,,,
0x02eb5d67f798626c85a7f39a3b2b614ff698bb07,0,,,,,,,,,,,,,,,,,,,
0x2639e662c787b6a95891c0b20bc4993ef5768f59,0,,,,,,,,,,,,,,,,,,,
0xb576f2ff69048fecd5e5c06c5b30e2d952a3c2e7,0,,,,,,,,,,,,,,,,,,,
0x1aa089e0ba7dda9a862281238b8673d25c74d3d9,0,,,,,,,,,,,,,,,,,,,
0x54755d4a45a9020023d3e6e93d5817ac82a1b186,0,,,,,,,,,,,,,,,,,,,
0x9edd0c8ea139730e7a482604d7419f9dc99bc152,0,,,,,,,,,,,,,,,,,,,
0x259bc2ec7c8209608fc2869a3df01fd36cda807a,0,,,,,,,,,,,,,,,,,,,
0x6cbcce0e920f1fd5fa8604910d829151b80d4a39,0,,,,,,,,,,,,,,,,,,,
0x25e6b51387b8e258fc859427ff1a4468511ae91a,0,,,,,,,,,,,,,,,,,,,
0x64a724ce03478cad62c6fe72ca5ae3edde679f74,0,,,,,,,,,,,,,,,,,,,
0x8910b32b7b74aec55860a8db94a3e053681f754a,0,,,,,,,,,,,,,,,,,,,
0xeaa75d25b24f9587aa15d11d494bd85a16a4bd7e,0,,,,,,,,,,,,,,,,,,,
0xfcd875213ba2882ef3866fb9f81009d4d0b7895a,0,,,,,,,,,,,,,,,,,,,
0x3505555c4f7a3c4833e6b5703b47eae1f9a8735f,0,,,,,,,,,,,,,,,,,,,
%7baddr%7d,0,,,,,,,,,,,,,,,,,,,
0xbead14a51defa7cb16a11b5a70523dff7d536b39,0,,,,,,,,,,,,,,,,,,,
0xd4e171627383544c67ca90f5b4f77a784536b280,0,,,,,,,,,,,,,,,,,,,
0xf3fd59a349b4667f7b4914c5be76e3e5cbce1b1d,0,,,,,,,,,,,,,,,,,,,
0x6509f49575b03a7941a26470566f2be52cf51a71,0,,,,,,,,,,,,,,,,,,,
0x3526d58e576c9fa735a8c8063e4910ed75d22f19,0,,,,,,,,,,,,,,,,,,,
0xe8253c75c71728d68fd7e57e59852ccc04bb936c,0,,,,,,,,,,,,,,,,,,,
0x67e45d931e24d478ef5c6363d5d5ef213d6cda68,0,,,,,,,,,,,,,,,,,,,
0x39554083a327bedc63bb91c5677a4bbd35cc3c8b,0,,,,,,,,,,,,,,,,,,,
0x8935ed5e118ff48447e5bdb62559ec9a55f2cf0f,0,,,,,,,,,,,,,,,,,,,
0x3cc1a2afe0e12c98aad5a410eed854ef898f970a,0,,,,,,,,,,,,,,,,,,,
0xd5f2104ac937bcdb2ef3c9f9843dbef54114af89,0,,,,,,,,,,,,,,,,,,,
0xb38d4e957b3d17d3a1c57b4938577f47dc28f1ba,0,,,,,,,,,,,,,,,,,,,
0x549c9128a6f02964e822256b2a2cfc7d4089920e,0,,,,,,,,,,,,,,,,,,,
0x89f545af871b9620a43f3d829c91f76600e109fe,0,,,,,,,,,,,,,,,,,,,
0x784526272a7c58e03d2637995b0d45be980144fc,0,,,,,,,,,,,,,,,,,,,
0x7b0e66ef2522e34461f11c2c73984099e661ad53,0,,,,,,,,,,,,,,,,,,,
0x8e3f4b4f28cb084f4ce05c3591085f27a3e83dd4,0,,,,,,,,,,,,,,,,,,,
0x6877bf4d2d584e54dc44a3ce7feeeb0df0d20cf0,0,,,,,,,,,,,,,,,,,,,
0xf11b41a38ac78b8cabf555802d4955c3e20a9b81,0,,,,,,,,,,,,,,,,,,,
0x890aef0092cd728d6e7b98591c1d21b2befabb50,0,,,,,,,,,,,,,,,,,,,
0x4c5f18b29ee8f359a4276e2f1ccc8be2ea387324,0,,,,,,,,,,,,,,,,,,,
0x91b7aec631c903f9fea93e5c96a6de7e9b416117,0,,,,,,,,,,,,,,,,,,,
0x55a89c1862444d911824c8a641171f141f8d6483,0,,,,,,,,,,,,,,,,,,,
0x820add9b2c901d2be70b5e9cd233d76e7fe77717,0,,,,,,,,,,,,,,,,,,,
0xb5183c1fe0bc758f89d5ba935570f79e0386a0a1,0,,,,,,,,,,,,,,,,,,,
0x5f8f813c36f5362299ca104d130582c3bebe6648,0,,,,,,,,,,,,,,,,,,,
0xb42ab14dc7e92dfebca85c18972e0abccc5a5825,0,,,,,,,,,,,,,,,,,,,
0x7177c7d75030bde533209a2d464d6b9b08030e7d,0,,,,,,,,,,,,,,,,,,,
0xc87e6d32de3a030c6b4aa3d8144c37e429e4178d,0,,,,,,,,,,,,,,,,,,,
0x946396a36296827241743229190b079a661c53da,0,,,,,,,,,,,,,,,,,,,
0x2bb3406ce1a5e90994a67c9f0111cd147233556b,0,,,,,,,,,,,,,,,,,,,
0x584ec0c28ce8d833b8f4f57f6a4691d0f55c0745,0,,,,,,,,,,,,,,,,,,,
0xf24fe011dd2aa3b31e4b67c4c39908e3c12daccc,0,,,,,,,,,,,,,,,,,,,
0x8f8ceb2147ef38a70be25b9d647299550d0fd16e,0,,,,,,,,,,,,,,,,,,,
0x770d6ec02944e08c4092e392bde9ed7762527c0b,0,,,,,,,,,,,,,,,,,,,
0xecd1f0cef31f46090fbf25eb26e43561f83924dd,0,,,,,,,,,,,,,,,,,,,
0x83c153e00dc82f4dcfc25f51794ad4d38e2943ad,0,,,,,,,,,,,,,,,,,,,
0xe0fc3d98f704f5a5f529cad1a9267e5862e208b1,0,,,,,,,,,,,,,,,,,,,
0xe410090897502db2d1c79cf673694dd859ced7ac,0,,,,,,,,,,,,,,,,,,,
0x6d1257258e6e6b70429f998aee04a32d7ff4aac4,0,,,,,,,,,,,,,,,,,,,
0x40598daa0e7436f81c56f49d4a6cc5be51916d2e,0,,,,,,,,,,,,,,,,,,,
0,0,,,,,,,,,,,,,,,,,,,
0x7eb3583c1b238f4721249d96703bcc9afe9e990c,0,,,,,,,,,,,,,,,,,,,
0x6159a7e02231f4ff3848ab817ca4f505bdceed4c,0,,,,,,,,,,,,,,,,,,,
0x5a0e8b4189a0b69e3744336aa6e658d34ffa893e,0,,,,,,,,,,,,,,,,,,,
0x37b00e6c98870fb1594a06e30c81efd37c81b0dd,0,,,,,,,,,,,,,,,,,,,
0x9a06bcc56e0c73cd0ed1375c7677bab364ac9c0a,0,,,,,,,,,,,,,,,,,,,
0x27f2b0eed84823b4aef54f233fc0e749f7e03e5c,0,,,,,,,,,,,,,,,,,,,
0x2fc7912895c7cd3bf27c716fb3339174e2667e6d,0,,,,,,,,,,,,,,,,,,,
0x17dda1003251d9c1a9d67b02a56052519e63ef49,0,,,,,,,,,,,,,,,,,,,
0x8391e011158712d0231dfe1a705848b4eb13179d,0,,,,,,,,,,,,,,,,,,,
0xe1f8989802cd75c30e0cbf51c13fca702c8dc8d8,0,,,,,,,,,,,,,,,,,,,
0x79cab2ef6e015c4e6b13abf301f07b8c67dcd959,0,,,,,,,,,,,,,,,,,,,
0x7cd10855385b23d713b66625ab65de790993b886,0,,,,,,,,,,,,,,,,,,,
0xc67bcc9e7e475cc936efb9d63b68eb742aaf51da,0,,,,,,,,,,,,,,,,,,,
0x05e4e568035ceb400f7f122172d331bbe198fe1b,0,,,,,,,,,,,,,,,,,,,
0x7ab7ccc5734e32bd39081ca5124d8f333e516a87,0,,,,,,,,,,,,,,,,,,,
0x4ecfbcbcb3f501aef877eb8892ab820ed76695de,0,,,,,,,,,,,,,,,,,,,
0x11c4cbbe8b83925dd6ade34b1efc1c5795bdfcac,0,,,,,,,,,,,,,,,,,,,
0xb4465e31081ee067e37ad7ef3dac85363a0df27b,0,,,,,,,,,,,,,,,,,,,
0xe94006bc517cd991f467115323824a1d6f95a58d,0,,,,,,,,,,,,,,,,,,,
0xccef56409ca57afe04ffd80315a12b3e030ad575,0,,,,,,,,,,,,,,,,,,,
0x279aa8d9907f39e47537d9ac1ee546a409a43690,0,,,,,,,,,,,,,,,,,,,
0x052ca052fa0ae27112f2f2433041eb8d5d37e1d8,0,,,,,,,,,,,,,,,,,,,
0xe582b861e85e913390521e0c9d053ffb8e671f93,0,,,,,,,,,,,,,,,,,,,
0xbfb4528f396d233a994d05b2499622b83405b668,0,,,,,,,,,,,,,,,,,,,
0x00cee0a32a051046e516ecebeeccf0e9a7195fe8,0,,,,,,,,,,,,,,,,,,,
0x45e2e2ff55304da605e3fb8dc3fd49b58cfc405e,0,,,,,,,,,,,,,,,,,,,
0x8e27965e141e790b8f545cedeb7f2f30c3245aa0,0,,,,,,,,,,,,,,,,,,,
0xa13339b31b8ab142f75e349e0dec9d6dfc6433d0,0,,,,,,,,,,,,,,,,,,,
0xc3fb0ff9e9f63cbeedc218abec2a87119e149078,0,,,,,,,,,,,,,,,,,,,
0xea69bbcbd27f32af826fc3cc1373cf8602d4deab,0,,,,,,,,,,,,,,,,,,,
0x8afd4edca58ffb3a872cae902164c2ae53f742e6,0,,,,,,,,,,,,,,,,,,,
0x5f266575a87c6dab33a30d74c54558fa59cd3964,0,,,,,,,,,,,,,,,,,,,
0x578b440f197502a152616e3d463936619666212e,0,,,,,,,,,,,,,,,,,,,
0x283d1494b831f0874d7e59c5540815d450944a4c,0,,,,,,,,,,,,,,,,,,,
0x960c8250ec0b141a3ac8d385a20a978b85c8c8ef,0,,,,,,,,,,,,,,,,,,,
0xdc931edb6b7d3ed13ad8f1221ddf69e7aafc5031,0,,,,,,,,,,,,,,,,,,,
0x2125d6928d5b8d35d1afb6756556831bb308e9c0,0,,,,,,,,,,,,,,,,,,,
0x2e920c473ccfc1989eeffd5b69ca6e8155c3e0ea,0,,,,,,,,,,,,,,,,,,,
0x68b608491539970b2cf46c5368144d5d8e2f0412,0,,,,,,,,,,,,,,,,,,,
0x5c70b5611a54201811ed36b19e2542a61bc59fbc,0,,,,,,,,,,,,,,,,,,,
0x2f9db6fabb54c1f768975afa0bc183b0e76a30e1,0,,,,,,,,,,,,,,,,,,,
0x3adc7d9c2a06683fca3c877a6bbe42c260f027f0,0,,,,,,,,,,,,,,,,,,,
0x6661cce281c76bc77f86b2be56ab774cf757c27e,0,,,,,,,,,,,,,,,,,,,
0xea193bf59ef614b879e9b44730291c808bf2d540,0,,,,,,,,,,,,,,,,,,,
0xd5cceabf1d242ad7a94b7545ac2bd811f26ec1a0,0,,,,,,,,,,,,,,,,,,,
0x0224ce443a2950d9e4ecbafb7814159a22e20422,0,,,,,,,,,,,,,,,,,,,
0xfd520faaf11b9e47c69b5c7b65022f66c78e34e7,0,,,,,,,,,,,,,,,,,,,
0xd08d40783602f3166dd17e26f605d7695cc7e7b9,0,,,,,,,,,,,,,,,,,,,
0xe1465a2ed14641d1a5edb462d2882418fb4c3df7,0,,,,,,,,,,,,,,,,,,,
0xed687a3752f4f3471b9a2c17758e65755a9f09bf,0,,,,,,,,,,,,,,,,,,,
0x0b5365c92374d6a298471aa326da3dd8f12f330e,0,,,,,,,,,,,,,,,,,,,
0xd1490e0890f291e04db542986c77610c09b88d24,0,,,,,,,,,,,,,,,,,,,
0x61a215884a719949d2e50d8bfb124d995f28db4b,0,,,,,,,,,,,,,,,,,,,
0xe2cb80564b8dd3998b2cf83af5e6688b57941993,0,,,,,,,,,,,,,,,,,,,
